Genus;Train Real Occurences;Train Model Adjusted Occurences;Test Real Occurences;Test Model Adjusted Occurences
NITRILIRUPTOR;2.0;1.00062668614902;0.0;1.6174631796143923e-05
THALASSOBACULUM;1.0;1.0006622367638163;1.0;0.00012126974883080706
PHREATOBACTER;2.0;1.7441158951349638;0.0;0.004557325395814327
OCEANOSPIRILLALES_GENUS;3.0;3.0015004269053067;3.0;2.6952013390412617
GEOALKALIBACTER;1.0;1.0007435755889544;0.0;8.238218958718166e-06
ARENICELLALES;1.0;1.0006167381128857;0.0;0.23277916078836064
[EUBACTERIUM]_OXIDOREDUCENS_GROUP;4.0;2.0028053990353563;1.0;0.035422102708618695
CALDALKALIBACILLUS;2.0;1.004829649051531;0.0;0.00977150756864388
MOLLICUTES_NB1-N_GENUS;13.0;13.003529625112545;5.0;6.15632134765317
MARISPIRILLUM;1.0;1.0018063252943397;0.0;2.0723297346790905e-05
MOORELLA;1.0;1.000152486235301;1.0;0.0013825469619551981
MESOTOGA;1.0;1.0147368108635932;0.0;0.0025421287769868996
RHODOLIGOTROPHOS;3.0;3.001178124271725;2.0;0.0001880159685525906
FERRITHRIX;1.0;1.0000609320788247;0.0;7.080652752437372e-05
RHODOBACTER;1.0;1.0004939970566917;0.0;0.03732152375358692
PELISTEGA;3.0;3.0662051672904194;0.0;0.3638603155293385
BETAPROTEOBACTERIA_SC-I-84_GENUS;5.0;5.467148994100513;0.0;3.003124116930759
AUREISPIRA;1.0;1.4004326958654114;0.0;0.0005485469154911603
ZOOGLOEA;1.0;1.0003398620274104;0.0;0.00014487449292956763
THERMOPHAGUS;1.0;1.0136721688210124;0.0;0.00024113930302640217
CHLOROFLEXI_JG37-AG-4_GENUS;4.0;4.479034574282846;0.0;0.00015980519249481073
BALNEOLA;2.0;2.002423324420102;1.0;0.0022675002514635136
PARACLOSTRIDIUM;2.0;1.0001059320407915;0.0;0.0012672285967986177
PROLIXIBACTERACEAE_GENUS;6.0;6.000611396047587;0.0;2.028168443784273
THIOHALOCAPSA;1.0;1.0703844128571132;0.0;0.0004099302906155577
THALASSOLITUUS;1.0;1.0104793065725832;2.0;1.0000481676955337
PARAEGGERTHELLA;1.0;1.0003533508629199;0.0;1.863917510437998e-05
THERMOMICROBIUM;1.0;1.0034091294462057;0.0;4.261988736753731e-06
AZOARCUS;3.0;3.7458185243979143;1.0;0.023768343854119755
LITORILINEA;1.0;1.0052391451766485;0.0;0.0003232344985427815
GEOSPOROBACTER;3.0;2.4463635637786596;1.0;9.018174314041091e-05
ALKANIBACTER;2.0;2.013080314801581;0.0;8.868781932615427e-05
MARITALEA;2.0;0.00999210643488297;0.0;1.8667828691393273e-05
PERSICOBACTER;4.0;4.000376613159203;0.0;1.3897131589241365
FILIMONAS;1.0;1.0012638181133404;0.0;0.0005418245924463906
NITROCOCCUS;2.0;2.000967633751705;0.0;0.006818847486250681
DIAPHOROBACTER;1.0;1.0020799060111345;0.0;7.89687492645672e-05
FERRUGINIBACTER;16.0;19.238136124019103;5.0;8.55483523146544
METHYLOPHAGA;5.0;4.688240610906571;1.0;1.6303563780129782
LACHNOSPIRACEAE_ND3007_GROUP;1.0;0.6545762307625623;2.0;4.3694856567007494e-05
CELLVIBRIO;3.0;3.008208812400791;0.0;0.004805317529094329
ARENICELLACEAE_GENUS;1.0;1.0005513620051083;0.0;0.00010727014438100717
ACETONEMA;1.0;0.0005193350795652529;0.0;3.280228849475817e-05
DESULFOSPOROSINUS;3.0;2.772189447761025;0.0;0.00011575669984506542
SALMONELLA;2.0;2.533993282427958;0.0;0.00025048600109489876
TELMATOSPIRILLUM;1.0;1.0094373020228171;0.0;0.016369030089579566
CHTHONOMONAS;4.0;4.007910605786801;3.0;0.014710799768198335
THIOCOCCUS;1.0;1.0001794652068876;1.0;0.0024960428659925537
SALINIREPENS;5.0;3.821431184737999;0.0;0.00021501183200891335
BIFIDOBACTERIUM;18.0;17.725389856355566;4.0;4.000371474125375
WOESEARCHAEOTA_[DHVEG-6]_GENUS;3.0;3.0000475995265274;0.0;0.005498995032522612
PROTEUS;2.0;2.0054024090162006;1.0;1.0000571094233173
PSEUDOSPIRILLUM;1.0;1.0175498570099575;1.0;0.00048346451758715864
LACHNOSPIRACEAE_UCG-007;1.0;1.0055713800809156;0.0;7.90290018922162e-06
SOLIRUBROBACTER;23.0;23.751560594049778;7.0;8.001899109728232
AFIPIA;2.0;1.6151274890822018;0.0;1.0028145410637959
SPOROTOMACULUM;2.0;2.000066894649654;0.0;8.249783129867559e-05
VAMPIROVIBRIONALES_GENUS;1.0;1.0002883414676007;0.0;4.528115739889915e-05
THERMOSPOROTHRIX;3.0;3.616281354951733;3.0;1.7916203319431931
NITROSOSPIRA;2.0;2.00844510237234;0.0;0.0069277855684287
TERRIMONAS;8.0;7.7234641070768575;3.0;2.4159443344988687
CARBOXYLICIVIRGA;2.0;2.0605428041974876;0.0;0.001328431937909538
CHLOROFLEXI_JG30-KF-CM66_GENUS;6.0;5.510552812553414;3.0;0.00202613351034224
THERMOANAEROBACTERIUM;1.0;1.0006856460885571;0.0;0.0003092278545740914
DESULFATITALEA;7.0;7.367107278113366;3.0;1.0015167148704556
DESULFONATRONUM;2.0;2.000878281337371;0.0;4.289338976211508e-05
GEORGENIA;5.0;4.922249946656557;1.0;1.0000532553628654
LUNATIMONAS;2.0;1.2591215287645263;1.0;1.0134184171940146
BDELLOVIBRIONACEAE_OM27;1.0;1.0005517376079127;0.0;0.5103402730119235
BARTONELLA;2.0;2.000351622460552;1.0;0.43323065286602946
BAULDIA;3.0;1.9178432103931249;1.0;0.4260834865509366
COCCINIMONAS;1.0;0.7616779164618647;0.0;0.008697406104686911
ARENIMONAS;4.0;4.345922694682538;0.0;0.0029945568377076626
ROSEIBACILLUS;1.0;1.004901199867522;0.0;0.00031195875608833385
THIOFABA;1.0;1.0013261643727343;0.0;4.607937459981393e-05
MARMORICOLA;2.0;2.001091994730608;0.0;0.006028270967106121
FODINICURVATA;4.0;4.800058183371382;1.0;2.0043888304726183
CALDICOPROBACTER;2.0;2.0056247750226843;2.0;0.6595763034436967
ACIDOBACTERIALES_GENUS;5.0;5.005002131933107;1.0;0.6197058754020358
NIASTELLA;2.0;2.000168735298818;2.0;3.000348450094158
ANAEROSPHAERA;3.0;3.00134319429622;0.0;1.808998598004198e-05
COPROTHERMOBACTER;2.0;2.0030081277665146;0.0;7.609336733715771e-05
TETRAGENOCOCCUS;2.0;2.009727057719248;0.0;0.05722317837017191
ADVENELLA;2.0;2.001388714843943;0.0;1.7146001483113736e-05
CLOACIMONETES_GENUS;1.0;1.0000485062834856;0.0;1.0230083863538742e-06
CLOSTRIDIA_GENUS;3.0;3.6943627138159405;2.0;1.010057144038437
NEISSERIACEAE_GENUS;4.0;4.282210327112526;0.0;1.0007165145986683
ACETOANAEROBIUM;3.0;2.7529259618995283;1.0;1.0007230907203408
ANEURINIBACILLUS;2.0;3.0012407986602043;2.0;1.0001045394040131
BAVARIICOCCUS;1.0;1.2066417833975245;1.0;2.023276149540615
TENACIBACULUM;4.0;4.000823935846132;2.0;2.001283684484244
FLAVIFLEXUS;4.0;3.0011110696733185;1.0;0.6906364140111627
BCF9-17_TERMITE_GROUP;2.0;2.0003873976873323;0.0;0.0008888181885693036
ANAEROBRANCA;4.0;3.7660093053821253;2.0;2.000465529599677
CELLVIBRIONACEAE_GENUS;1.0;1.0105150776030736;0.0;0.6410482703815057
SYNTROPHOBOTULUS;1.0;1.0000928662260924;0.0;0.0007893381397397932
CELLVIBRIONALES_GENUS;1.0;1.0523667382676232;0.0;0.0004989109528269484
PHOCAEICOLA;11.0;10.76050137419606;3.0;3.01589297641351
CERASIBACILLUS;1.0;1.0000925210006217;0.0;0.00024490615427759886
PROLIXIBACTER;7.0;6.688570484439348;1.0;1.683827907232314
CERASICOCCUS;2.0;1.7355625890103996;0.0;6.099379584179054e-06
BDELLOVIBRIO;18.0;17.506788182739918;9.0;10.235965970585973
MECHERCHARIMYCES;1.0;1.0077528646179568;0.0;0.00019554303922349192
AMPHIBACILLUS;1.0;1.0390090641089769;0.0;0.05873231354742918
PECTOBACTERIUM;1.0;1.046883259515354;0.0;0.0004736369684748155
AZORHIZOBIUM;3.0;2.6822237194442096;0.0;0.00035129452352607865
DONGHICOLA;1.0;0.0009481347382038763;0.0;0.00063156380340584
KETOGULONICIGENIUM;1.0;0.6629083664331781;0.0;0.47778933060788986
RHODOBACTERACEAE_GENUS;1.0;0.673506748997646;0.0;0.00011874067521949402
GRACILIBACTER;2.0;2.000838197427473;1.0;0.0005769348346918212
ROTHIA;4.0;3.719634115915384;0.0;0.004490881629505393
TEPIDIBACTER;1.0;1.0004496200714135;0.0;0.00043961322011373165
HOLDEMANELLA;1.0;1.0025326179703793;1.0;0.49464657605322315
NUBSELLA;1.0;1.0000945771513459;1.0;0.004322880564886167
MACROCOCCUS;2.0;1.3095915324699359;2.0;0.7630349616856742
IGNAVIGRANUM;1.0;1.0009746438105938;0.0;0.0014281006472851021
NIBRIBACTER;1.0;1.0010051383996414;0.0;0.027843707589848738
OLIGELLA;2.0;2.003740676024885;0.0;0.0021429276486210408
INSOLITISPIRILLUM;6.0;6.325353792581472;3.0;4.5069271738726595
VITELLIBACTER;4.0;3.0872908946164586;0.0;1.0106952380749787
GRACILIMONAS;10.0;10.001402798481857;3.0;3.000888194506908
ENHYGROMYXA;1.0;1.0135552436206603;1.0;1.0000533372774354
ALICYCLOBACILLUS;8.0;8.003187233117139;4.0;4.020125611819859
XANTHOMONAS;3.0;2.821392030496013;0.0;1.0031922698129716
FIRMICUTES_BSA1B-03_GENUS;1.0;1.000129546117725;0.0;0.00011164455126359181
LACTONIFACTOR;3.0;3.001025491561041;0.0;5.4455125521251047e-05
RHODOPILA;1.0;1.0009567505273294;0.0;1.0000248828371452
THERMASPOROMYCES;1.0;1.0002287523292603;0.0;3.6285170302253686e-06
THIOPHAEOCOCCUS;1.0;1.0463672106753399;0.0;1.0000129003258793
JOHNSONELLA;7.0;7.0024149193090786;0.0;1.6210222980922013
AURANTIMONADACEAE_GENUS;1.0;1.036423291768577;0.0;5.187101392467586e-06
METHYLOLIGELLA;1.0;1.0013951596737585;0.0;8.658594389866815e-06
PARASPOROBACTERIUM;1.0;0.001579694447361675;0.0;2.7089556725113255e-07
ROSEINATRONOBACTER;2.0;2.0018068929766857;0.0;0.15094416356322363
KILONIELLA;1.0;0.6491215585514382;0.0;0.0001303922692617263
DONGIA;4.0;4.005600931194231;0.0;0.4493224119476268
LENTILITORIBACTER;1.0;1.000168178767336;0.0;0.0379424125756177
ATRIBACTERIA_GENUS;3.0;3.003550555029883;0.0;0.000492284098759295
SPHINGOMICROBIUM;1.0;0.38409272289360985;0.0;1.2812215874055795e-06
METHANOGENIUM;1.0;1.00004235358681;0.0;0.0009501103132443441
METHYLOBACTER;2.0;2.002802620760193;0.0;0.001596903456408305
HOLOPHAGALES_GENUS;5.0;3.7052797236150687;4.0;2.3915196200004987
PEPTOCOCCUS;8.0;6.515657415802311;4.0;4.000281367226
DEMEQUINA;2.0;3.249135163786755;0.0;1.0000477105414123
MURDOCHIELLA;6.0;5.000779508470419;0.0;0.01091498953412362
GEMMOBACTER;5.0;4.402103931009736;0.0;2.5096220408718066
THAUERA;1.0;1.000502606974883;0.0;0.011899732160410556
ACIDOCELLA;3.0;3.0025631471472254;3.0;2.6841023583555645
ANAEROCELLA;6.0;6.005724373623003;4.0;5.190090852344562
POVALIBACTER;10.0;9.002644777086871;2.0;2.003861297391437
LACHNOSPIRACEAE_FCS020_GROUP;4.0;2.598195629319359;2.0;0.5387909745964394
CEREIBACTER;1.0;1.9175370085119703;0.0;1.0218065131855179
[EUBACTERIUM]_XYLANOPHILUM_GROUP;4.0;4.000953116659635;1.0;1.000459420178796
CESIRIBACTER;1.0;1.0000465992028973;0.0;0.00796013441249895
DESERTIFILUM;1.0;1.0005931584422907;0.0;1.6041336470129008
SYNTROPHORHABDACEAE_GENUS;1.0;1.001066481719914;0.0;5.2305119708851184e-05
RHIZOMICROBIUM;8.0;8.001428296786916;2.0;1.9734071683245495
LABRENZIA;2.0;2.0003932527275032;0.0;1.000037808408809
FERVIDICELLA;1.0;2.0002864698797653;0.0;0.28498169551489266
MEGAIRA;2.0;2.7517469359959614;1.0;0.7252936913817769
CLOSTRIDIA_MBA03_GENUS;1.0;1.0002582748970061;0.0;2.3145903974041007e-05
ANOXYBACILLUS;2.0;1.1524947735131135;0.0;0.7558386100086647
ANTARCTICIMONAS;1.0;1.0004199242130607;0.0;1.0004261715344527
BREVUNDIMONAS;4.0;4.007292637042229;0.0;0.3173895820932166
ORNITHINIMICROBIUM;2.0;2.0007890229126044;1.0;0.3336278192191381
LACHNOSPIRACEAE_NC2004_GROUP;5.0;7.318446603344108;0.0;3.8064962474639885
FAMILY_XII_GENUS;1.0;0.0056340607938216054;0.0;9.058646270524906e-05
PASTEURELLA;3.0;2.5750502299671654;1.0;0.00026080766137834537
[RUMINOCOCCUS]_GNAVUS_GROUP;1.0;0.6630148986796484;0.0;0.0012597951551303324
MEGAMONAS;1.0;1.0000515824347307;1.0;5.6411225832571216e-05
ALKALIPHILUS;10.0;10.767602170252266;3.0;3.000111699609386
ANTARCTOBACTER;1.0;1.495264257590289;0.0;0.003844901763595226
ANAEROSTIPES;2.0;2.0013389415648684;3.0;1.0040550708425298
AQUABACTERIUM;2.0;2.0050982984033334;1.0;2.014693715727856
FAECALITALEA;18.0;17.587092022842434;4.0;2.0860650239984766
BACTEROIDETES_BD2-2_GENUS;5.0;4.080991037088803;3.0;0.41726671967455836
HOLDEMANIA;3.0;3.008144510334979;1.0;0.00016172634904466215
[RUMINOCOCCUS]_TORQUES_GROUP;4.0;7.05040741992925;1.0;0.30692818708485026
ANAEROCOCCUS;8.0;8.29378463187242;5.0;5.699594034880336
MANGROVIBACTERIUM;1.0;1.0000483265205273;1.0;0.008013938839086694
MURIMONAS;3.0;1.8701177023568751;0.0;0.5520432214741594
POLYCLADOMYCES;1.0;2.0059252250536774;0.0;1.556106136834865e-05
ENTEROBACTER;5.0;9.324062107844073;1.0;2.8183303338250285
LACHNOSPIRACEAE_XPB1014_GROUP;1.0;1.0008104367492967;0.0;1.2103903010128853e-05
AQUASPIRILLUM;7.0;5.80515657733315;0.0;0.013727646064792015
INTESTINIMONAS;6.0;4.52272591182575;2.0;2.001771930322386
TAHIBACTER;2.0;2.0199049823440247;0.0;0.002714204128356712
LACTICIGENIUM;1.0;1.0006512471271458;1.0;0.0004749703377805737
DESMOSPORA;1.0;1.6858513443873593;0.0;0.0002591524958264101
ROSEICYCLUS;1.0;0.0006748567744776306;0.0;0.00047928620256032506
CETIA;1.0;1.0262236317504114;0.0;0.0003295798396291427
DESULFATIBACILLUM;1.0;1.008409848668792;0.0;0.7079895147087834
AMINIVIBRIO;2.0;2.0017032023531716;0.0;1.000051731000125
VIRIDIBACILLUS;1.0;1.0023525337598027;0.0;0.0007190306699319203
OCEANIRHABDUS;1.0;1.0009520933895275;0.0;1.0947830374142346e-05
SCHLEGELELLA;1.0;1.0000975179302507;0.0;2.275889615134599e-05
DESULFOHALOBIUM;2.0;1.6003683448303763;1.0;3.780424079389503e-05
RHODOCOCCUS;8.0;8.001269387488076;2.0;1.0017764663831001
SYNTROPHOCOCCUS;12.0;10.489910939565757;4.0;4.892754613885879
COXIELLA;4.0;3.5792717899813247;2.0;0.5475252938991835
CHROMATIACEAE_GENUS;4.0;2.339358647406559;1.0;2.000432269396717
INTESTINIBACTER;3.0;3.2936040401965414;1.0;1.0009539299740555
PHORMIDIUM;2.0;2.537512494953126;0.0;1.0057775333598995
CHROMATIALES_GENUS;6.0;7.002891200239259;0.0;1.2913778024105815
BDELLOVIBRIONALES_GENUS;1.0;1.0001072829119402;0.0;7.133537593583472e-05
BEIJERINCKIA;4.0;4.308454699105978;2.0;3.3744844888863823
IGNAVIBACTERIALES_PHOS-HE36_GENUS;3.0;2.0008483616384627;0.0;0.00012169999978052446
ALLOBACULUM;3.0;3.253004142411844;1.0;0.0006367673791495192
AEROMICROBIUM;3.0;3.5324901340411694;0.0;0.0001596672347220448
ZIMMERMANNELLA;1.0;1.0000455247735218;0.0;0.0001361275893137367
THERMOVIRGA;1.0;1.0013105633069004;1.0;0.0014674814658180383
CETOBACTERIUM;2.0;2.001390900891772;0.0;0.36871203866206403
HIRSCHIA;2.0;2.000821094163546;0.0;0.14766699653211318
COMPETIBACTER;1.0;1.002167393727105;0.0;1.0002517648333826
COHNELLA;7.0;6.559435132471426;1.0;1.0012488822518495
CHROMOBACTERIUM;1.0;1.0021713141573114;0.0;0.00047156643465861865
ABIOTROPHIA;1.0;1.005488131940905;0.0;0.0011736749014425942
CHTHONIOBACTERACEAE_GENUS;4.0;4.0003173523951885;0.0;0.0004760599895942408
CHROMOHALOBACTER;1.0;0.6359282649294634;0.0;0.00011838842706710831
CHRYSEOBACTERIUM;20.0;17.440398410140002;3.0;2.001381645739536
ACHROMOBACTER;3.0;3.0171849720246726;1.0;1.0026809959756475
BROCHOTHRIX;1.0;1.0014853264387222;0.0;0.0003045110975886055
ANAEROFILUM;12.0;7.316970376664823;1.0;1.0001893970142566
CHELATIVORANS;1.0;1.0003071382516067;0.0;0.0027806749338791003
[EUBACTERIUM]_RECTALE_GROUP;7.0;6.909295540217634;5.0;2.0000519816857456
ACIDAMINOBACTER;3.0;2.2609416241888605;0.0;0.494850946401204
MANGROVIFLEXUS;1.0;1.4481504752774803;0.0;0.015710592898229958
EREMOCOCCUS;1.0;1.0003317485096077;1.0;1.0001941377368129
CELLULOMONAS;2.0;2.0000695333506986;0.0;0.0009676785866568958
MARINIPHAGA;3.0;3.0001328457410263;0.0;0.00396151398640672
BACTEROIDETES_HK-RBC54_GENUS;1.0;1.038377869034712;0.0;1.0014421087810201
DESULFOBACULUM;1.0;1.0016942042366908;0.0;2.3923263037531637e-05
OBESUMBACTERIUM;2.0;2.0000674861851877;0.0;1.000009264347623
AEROSPHAERA;1.0;0.6793640741567413;0.0;8.406391664772882e-05
ATOPOBIUM;7.0;7.021483430381425;4.0;2.698247764362929
METHANOBACTERIA_GENUS;1.0;1.0008221580904992;0.0;0.0005775070894978528
LEIFSONIA;2.0;2.000379713818331;0.0;9.347535689138708e-05
KINGELLA;3.0;1.4594319998299203;1.0;1.7852069760775604
HYDROGENIBACILLUS;1.0;1.0027192071872923;0.0;3.021583636626593e-05
ANABAENOPSIS;1.0;1.0007438014573382;0.0;0.04051581993014321
CHIAYIIVIRGA;3.0;2.4333885196444385;3.0;0.0001640813423289325
DEVOSIA;9.0;10.01201264083238;2.0;2.4742755559809497
METHYLOTHERMUS;1.0;1.0025156664223167;0.0;1.2603770548929087e-05
ALBIMONAS;1.0;0.0005291113307802102;0.0;0.0030926607462683263
MARINILACTIBACILLUS;2.0;1.69309705845432;1.0;1.002886907545268
ERWINIA;2.0;2.084303577199246;0.0;3.626044553405916
CURVIBACTER;1.0;2.0087352826168794;0.0;1.0001354503344635
VULGATIBACTER;1.0;1.0008020975339005;0.0;3.7179036503793834e-06
SOLIBACTERACEAE_GENUS;4.0;3.3257203323568234;2.0;0.000445122554704136
BETAPROTEOBACTERIA_GENUS;20.0;25.69633467244928;5.0;8.63477204872924
METHYLONATRUM;1.0;1.0020059114852242;0.0;0.00014194007490718247
ROSEISALINUS;1.0;0.46418734685970886;0.0;0.061041288929284045
SYMBIOBACTERIUM;1.0;1.0000679462034308;0.0;1.0099604039954974e-05
THIOPROFUNDUM;10.0;10.324616434832269;3.0;1.7469707928004754
AQUICELLA;9.0;8.244845281103014;1.0;2.0000667872579228
SPHINGOBACTERIALES_GENUS;3.0;3.002808755713886;1.0;1.4902956953876108
PSEUDOFULVIMONAS;2.0;2.00484779308209;0.0;0.0029350387799581368
POLARIBACTER;1.0;1.000265231342348;0.0;0.00018919617077565892
TINDALLIA;2.0;2.0017870128262185;0.0;0.0002946611829564118
KTEDONOBACTERIA_B12-WMSP1_GENUS;1.0;1.000275748767744;0.0;0.010098550887129782
BLASTOCOCCUS;1.0;0.3729481142372561;0.0;0.00019322226222791053
BLASTOMONAS;1.0;1.0623680861859157;0.0;0.00019753199543831937
ACIDOTHERMUS;4.0;3.0098388586424534;5.0;1.6043960415706497
DICTYOGLOMUS;1.0;1.0012929586002168;0.0;0.000289172069028879
DESULFOFABA;2.0;2.004457025152753;0.0;7.799988576873376e-05
METHYLOCALDUM;1.0;1.0002004676095617;0.0;0.0018519826343805072
PSEUDAMINOBACTER;1.0;1.001989094726477;1.0;0.03659752585432837
GARICOLA;2.0;1.67250600271404;0.0;0.0001677428325264356
PSEUDANABAENA;2.0;2.002252970980484;0.0;0.03314534321125544
DESULFURISPORA;1.0;1.0037517922041528;1.0;2.3084919166589668e-05
EISENBERGIELLA;4.0;4.266940720953252;0.0;7.88959563130401e-06
COMMENSALIBACTER;1.0;1.0138344315552756;0.0;0.17090332147962023
FAECALIBACTERIUM;4.0;4.000110313736701;2.0;0.0012207336609331761
ARACHIDICOCCUS;1.0;1.0007520892972703;0.0;1.1234518880105235e-05
ARCANOBACTERIUM;4.0;3.7858308040991786;1.0;1.0032050288122578
BELLIELLA;2.0;2.000448204868547;0.0;0.0032924340765320705
HUNGATELLA;2.0;2.6208517715898516;2.0;1.3928645806762034
CHITINIVIBRIO;1.0;1.0008274625605451;0.0;0.0010790764961258398
CHITINOPHAGA;9.0;9.46822777253734;4.0;3.121739111877849
BELLILINEA;1.0;1.0009298550064496;0.0;3.610305459493323e-05
CAMINICELLA;1.0;1.0001165555404479;0.0;0.00013533956323255716
NITROSOMONADACEAE_GENUS;3.0;3.0067230127539224;3.0;0.0002828842328575429
PALUDIBACTERIUM;1.0;1.0010276899097654;0.0;0.011128180846801968
DESULFITIBACTER;4.0;4.00014045300432;3.0;3.558893900699438
DERMABACTER;1.0;1.000016963350039;0.0;3.1141113092172216e-05
THAUMARCAEOTA_SCG_GENUS;1.0;1.0035243729152734;1.0;6.201065653280337e-05
PROTEINIBORUS;2.0;2.0009329797409414;0.0;2.5755840349308298e-05
MICROCYSTIS;1.0;1.000572476100493;1.0;0.750059355481348
FIBROBACTERES_GENUS;3.0;3.0003869107214953;0.0;1.0009611359514141
GLUTAMICIBACTER;6.0;6.000768852418767;3.0;5.625670172527977
COXIELLACEAE_GENUS;8.0;8.518054391054319;1.0;2.6203176609675336
BRUMIMICROBIUM;2.0;2.0001314700304285;1.0;2.000175270178839
MYCETOCOLA;1.0;0.25501846370017167;0.0;0.008017300005387496
BELNAPIA;1.0;0.7079149712259174;0.0;1.000021126319365
BERGERIELLA;2.0;2.543518942556416;0.0;0.0017225451851716755
ARCTICIBACTER;1.0;1.816406233836345;0.0;0.001671633510310319
ZAVARZINELLA;6.0;6.002335272656044;0.0;3.000122251841196
WILLIAMSIA;2.0;2.0006074757531933;0.0;0.00273742079128899
SKERMANELLA;2.0;2.0013898243129864;0.0;0.00013097507026489023
CYANOBIUM;1.0;1.000338522632179;0.0;0.007573856598817198
ANAEROBACILLUS;1.0;1.0024835726361736;0.0;0.0022555166500171334
NATRONINCOLA;1.0;2.349934422648463;0.0;0.00017597467198799438
NATRONOBACILLUS;1.0;1.0004504653368516;0.0;0.0008656499982095259
POLYMORPHOBACTER;2.0;2.5126351248852505;0.0;0.023799287871558432
AGARICICOLA;1.0;2.0049720539904126;0.0;0.0016355761417448812
THIOHALOMONAS;2.0;2.0012596395367455;0.0;1.5898842129623398
CYANOTHECE;1.0;1.0014822803400825;0.0;9.451457335924867e-05
SINIBACILLUS;2.0;2.011673323594693;1.0;7.185243551514627e-05
HALIOGLOBUS;1.0;1.0062342574232581;0.0;0.00010149730099762746
MUCINIVORANS;1.0;1.011025226779482;0.0;0.000683227936496465
FONTIMONAS;2.0;2.0021062860188943;1.0;1.0017900504207164
SPONGIIMONAS;1.0;0.3836089942794126;0.0;0.000108248073798646
PSEUDARCICELLA;1.0;1.000025852881881;1.0;0.001827439883148788
HYDROTALEA;2.0;1.4340500161997374;0.0;0.5191266364652736
SINORHIZOBIUM;1.0;1.3283559648792456;0.0;0.00443295064713622
HYDROGENOPHILACEAE_GENUS;1.0;1.0126832151149685;0.0;1.0095782435034277
GEOTHERMOMICROBIUM;1.0;1.0002050254395551;0.0;1.0000119945607664
SYNTROPHOMONADACEAE_GENUS;2.0;1.8627184915858548;3.0;8.010505813063889e-05
PHASELICYSTIS;1.0;1.000092365501009;0.0;0.0011553414466290855
SOLIMONAS;1.0;1.0012234011745338;0.0;0.005904997942425716
FERRIPHASELUS;5.0;4.650648811712564;1.0;0.020644166084635807
CLOSTRIDIA_M55-D21_GENUS;1.0;1.000048443955199;0.0;0.006997886045522143
RHODOBLASTUS;1.0;1.0001554056330981;0.0;2.923020810555177e-05
COLLINSELLA;3.0;3.002819837642904;2.0;1.6624805982132056
PLANIFILUM;2.0;2.0170096074520463;0.0;0.002121611842558416
GOTTSCHALKIA;5.0;5.250713316466259;1.0;0.6992434055669959
ASTICCACAULIS;1.0;1.000900187116844;0.0;2.009238667016798e-05
RUMINOCOCCACEAE_UCG-012;1.0;1.000586886631425;0.0;7.715930419219361e-07
DOLOSICOCCUS;1.0;1.002329946231024;0.0;0.002465302488395599
TANNERELLA;4.0;4.000057025696232;0.0;0.05062135724504477
CORALIOMARGARITA;2.0;1.0007089832297964;0.0;0.0003661273411229571
SINGULISPHAERA;2.0;2.020467930019268;0.0;0.0005566311712395661
LEEUWENHOEKIELLA;1.0;1.000025668603922;0.0;1.854023445846488e-05
SHINELLA;1.0;1.0008009695447464;0.0;3.004502913116203
PEPTONIPHILACEAE_GENUS;1.0;1.000440657706832;0.0;0.002188565002289748
NEVSKIA;1.0;1.0167023485368945;0.0;0.00015777159591947782
RUMINOFILIBACTER;1.0;1.0001570823114616;0.0;0.0006717112228208956
CECEMBIA;2.0;1.750777537753792;1.0;0.0004800565122985863
CLOSTRIDIISALIBACTER;4.0;4.01207601817043;1.0;1.0000737812346743
OSCILLOCHLORIS;3.0;3.0428743428624276;0.0;0.0006194614553440073
ANAEROFUSTIS;2.0;2.005065851544629;1.0;1.0064229542219367
GAMMAPROTEOBACTERIA_EC3_GENUS;1.0;1.0000879234698348;0.0;0.009586795324655051
DYADOBACTER;5.0;5.000303535618901;1.0;1.0014637271103854
SPIROCHAETACEAE_GENUS;4.0;3.0003261822117295;2.0;0.0023663553551649193
RHIZOBIUM;1.0;1.0046021330763386;4.0;0.0005541578233015862
LUTIBACULUM;1.0;1.0027726031793989;0.0;0.0364141185969156
DESULFONAUTICUS;1.0;1.5443915864226576;0.0;0.00027233302131749934
CHLOROFLEXI_GITT-GS-136_GENUS;1.0;0.0006478701986276435;1.0;1.526211818150315e-05
LOKTANELLA;5.0;4.176968854845553;0.0;1.6125105282136225
NAKAMURELLA;4.0;4.00265986068127;2.0;1.4209728378659212
CELLULOPHAGA;1.0;1.0000204798735857;1.0;1.000937964770486
RHODOCISTA;1.0;1.0009293525771794;0.0;0.0008005483460927111
FLUVIICOLA;4.0;4.7772753482523385;1.0;0.19474145645116592
GIMESIA;4.0;4.001899692038679;2.0;3.4332144566682694
CHRYSEOLINEA;14.0;14.000368612742166;5.0;5.072444376001424
ALISHEWANELLA;1.0;1.0668299741528136;1.0;1.0001503689761155
ARDENTICATENA;5.0;5.0080537432178005;1.0;0.002493549561763231
BLASTOPIRELLULA;2.0;2.0042943144955125;0.0;0.30483059180878597
ECTOTHIORHODOSINUS;1.0;1.0014501472162836;0.0;8.792225583914704e-06
AUREITALEA;1.0;1.001019457361111;0.0;2.2593423151007078e-05
TEPIDIPHILUS;1.0;1.0001611557729242;0.0;0.0007813276311350105
ROSEIVIRGA;1.0;1.0002633887073944;1.0;0.679482738729658
